49.23884506225586,-6.918268203735352,49.40232467651367,-6.7306318283081055
49.732695770263675,-6.908044815063477,49.406314849853516,-6.7303266525268555
49.732695770263675,-6.908044815063477,49.41030502319336,-6.7300214767456055
49.84332046508789,-6.901001358032225,49.453182220458984,-6.726740837097168
50.059450531005865,-6.902002334594727,49.65311813354492,-6.71143102645874
50.3361930847168,-6.797449111938477,50.009613037109375,-6.684136867523193
50.73764572143555,-6.793295669555663,50.376834869384766,-6.65601110458374
50.94383773803711,-6.7857013702392575,50.563560485839844,-6.6417059898376465
51.18374252319336,-6.78318977355957,50.74205780029297,-6.6280436515808105
51.23686141967774,-6.7742374420166005,50.92304992675781,-6.6141839027404785
51.445037078857425,-6.665321731567381,51.10603713989258,-6.600165843963623
51.63994064331055,-6.676445388793944,51.297996520996094,-6.585472106933594
51.839134979248044,-6.665539932250976,51.48098373413086,-6.571463108062744
52.03068466186524,-6.663777542114257,51.66497039794922,-6.557373523712158
52.25190658569336,-6.660214614868163,51.848209381103516,-6.543341636657715
52.54307479858399,-6.643808364868164,52.208457946777344,-6.515753746032715
52.74552536010742,-6.637622451782226,52.390445709228516,-6.50181245803833
52.93513717651368,-6.542514419555664,52.56720733642578,-6.488279819488525
53.14626693725586,-6.538225173950195,52.74919891357422,-6.474339008331299
53.82472839355469,-6.310528945922851,53.296905517578125,-6.43239688873291
54.158600616455075,-5.923736572265625,53.65963363647461,-6.404626846313477
54.254956817626955,-5.9163970947265625,53.841121673583984,-6.3907246589660645
54.94540863037109,-6.352122497558593,54.02909851074219,-6.376330375671387
54.93913879394532,-6.1086566925048835,54.38335418701172,-6.349203109741211
55.18581237792969,-6.099968338012694,54.56309509277344,-6.335440158843994
55.24288482666016,-6.019067382812498,54.74184799194336,-6.321752071380615
55.52773818969727,-5.9424697875976555,55.11130905151367,-6.293454170227051
56.33962478637696,-5.744357681274412,55.65454864501953,-6.251852512359619
56.12871322631836,-5.615271759033202,55.83354568481445,-6.23814058303833
56.32115097045899,-5.618988800048829,56.01604080200195,-6.224164009094238
56.13586196899414,-5.877935409545898,56.19529342651367,-6.210437297821045
56.19466323852539,-5.867939376831053,56.37504577636719,-6.19666862487793
56.66617202758789,-5.877549743652342,56.56277084350586,-6.182290554046631
56.86882705688477,-5.866143798828123,56.738033294677734,-6.168868541717529
57.137841033935544,-5.767597961425782,56.92177200317383,-6.154794216156006
57.20170516967774,-5.7658126831054695,57.09579086303711,-6.141471862792969
57.247772979736325,-5.7086837768554695,57.27503204345703,-6.127743244171143
57.44260635375977,-5.704226684570312,57.45876693725586,-6.113668918609619
58.58190689086914,-5.71665802001953,58.00274658203125,-6.072013854980469
58.50301818847656,-5.708224487304687,58.36374282836914,-6.044373035430908
58.73421325683594,-5.706173706054688,58.548221588134766,-6.030239582061768
58.85758972167969,-5.516947174072264,58.72671890258789,-6.016574859619141
59.05294189453125,-5.5128044128417955,58.90696334838867,-6.002773284912109
59.49690322875976,-5.874340438842772,59.08671951293945,-5.989006042480469
59.69208450317383,-5.8748241424560526,59.2734489440918,-5.974703311920166
59.71322402954102,-6.025949096679687,59.4502067565918,-5.9611711502075195
59.90917129516602,-6.019471740722656,59.63169860839844,-5.947273254394531
59.78884048461914,-5.597216796874999,59.80846405029297,-5.933738708496094
59.989594268798825,-5.588092041015624,59.99319076538086,-5.919586181640625
60.158563232421876,-5.863536834716797,60.3581657409668,-5.891639709472656
60.72800827026367,-6.047789764404296,60.54214859008789,-5.877553939819336
60.91695785522461,-6.065773773193358,60.718414306640625,-5.8640570640563965
60.9376724243164,-6.300195693969727,60.905635833740234,-5.849714756011963
61.606537628173825,-5.732474517822265,61.26935577392578,-5.821866512298584
